flag_name,flag_id,map_name,map_area_name,map_override_name,set_or_used,asset_path
ScenarioFlag1,129,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_map_20050
ScenarioFlag1,129,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_world_3_to_20050_1
ScenarioFlag1,129,Map_30020,Cave - Entrance,MSG_ARA_NAME_110,Use,Assets/GameAssets/Serial/Res/Map/Map_30020/Map_30020/sc_map_30020
ScenarioFlag1,130,Map_30020,Cave - Entrance,MSG_ARA_NAME_110,Use,Assets/GameAssets/Serial/Res/Map/Map_30020/Map_30020/sc_map_30020
ScenarioFlag1,131,Map_30450,Death Valley,,Set,Assets/GameAssets/Serial/Res/Map/Map_30450/Map_30450/sc_e_0131
ScenarioFlag1,131,Map_30450,Death Valley,,Set,Assets/GameAssets/Serial/Res/Map/Map_30450/Map_30450/sc_e_0131_3
ScenarioFlag1,131,Map_30450,Death Valley,,Set,Assets/GameAssets/Serial/Res/Map/Map_30450/Map_30450/sc_e_0131_4
ScenarioFlag1,132,Map_30451_1,Death Valley,MSG_MAP_NAME_66,Set,Assets/GameAssets/Serial/Res/Map/Map_30451/Map_30451_1/sc_e_0492
ScenarioFlag1,132,Map_20011_9,Tule - Zok's House,MSG_MAP_NAME_11,Use,Assets/GameAssets/Serial/Res/Map/Map_20011/Map_20011_9/sc_npc_20011_9_1
ScenarioFlag1,132,Map_20051_2,Castle Tycoon - Throne Room,MSG_ARA_NAME_11,Use,Assets/GameAssets/Serial/Res/Map/Map_20051/Map_20051_2/sc_map_20051_2
ScenarioFlag1,133,Map_20221_2,Library of the Ancients - 2F,MSG_ARA_NAME_25,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_2/sc_e_0133_10
ScenarioFlag1,133,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_1
ScenarioFlag1,133,Map_20051_2,Castle Tycoon - Throne Room,MSG_ARA_NAME_11,Use,Assets/GameAssets/Serial/Res/Map/Map_20051/Map_20051_2/sc_map_20051_2
ScenarioFlag1,133,Map_30020,Cave - Entrance,MSG_ARA_NAME_110,Use,Assets/GameAssets/Serial/Res/Map/Map_30020/Map_30020/sc_map_30020
ScenarioFlag1,133,Map_30021_1,Cave - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30021/Map_30021_1/sc_map_30021_1
ScenarioFlag1,133,Map_30021_2,Cave - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_30021/Map_30021_2/sc_map_30021_2
ScenarioFlag1,133,Map_30021_3,Cave - 3F,MSG_ARA_NAME_26,Use,Assets/GameAssets/Serial/Res/Map/Map_30021/Map_30021_3/sc_map_30021_3
ScenarioFlag1,133,Map_30380,Ghido's Cave - Entrance,MSG_ARA_NAME_110,Use,Assets/GameAssets/Serial/Res/Map/Map_30380/Map_30380/sc_map_30380
ScenarioFlag1,133,Map_30381_10,Ghido's Cave,,Use,Assets/GameAssets/Serial/Res/Map/Map_30381/Map_30381_10/sc_map_30381_10
ScenarioFlag1,133,Map_30381_7,Ghido's Cave,,Use,Assets/GameAssets/Serial/Res/Map/Map_30381/Map_30381_7/sc_e_0256_1
ScenarioFlag1,134,Map_20240,Guardian Tree,,Set,Assets/GameAssets/Serial/Res/Map/Map_20240/Map_20240/sc_e_0134
ScenarioFlag1,134,Map_20160,Moore,,Use,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_map_20160
ScenarioFlag1,134,Map_20240,Guardian Tree,,Use,Assets/GameAssets/Serial/Res/Map/Map_20240/Map_20240/sc_map_20240
ScenarioFlag1,134,Map_30460,Pyramid of Moore,,Use,Assets/GameAssets/Serial/Res/Map/Map_30460/Map_30460/sc_map_30460
ScenarioFlag1,135,Map_20160,Moore,,Set,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_map_20160
ScenarioFlag1,135,Map_30460,Pyramid of Moore,,Set,Assets/GameAssets/Serial/Res/Map/Map_30460/Map_30460/sc_map_30460
ScenarioFlag1,135,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_e_0031
ScenarioFlag1,135,Map_20160,Moore,,Use,Assets/GameAssets/Serial/Res/Map/Map_20160/Map_20160/sc_map_20160
ScenarioFlag1,135,Map_30460,Pyramid of Moore,,Use,Assets/GameAssets/Serial/Res/Map/Map_30460/Map_30460/sc_map_30460
ScenarioFlag1,136,Map_30460,Pyramid of Moore,,Set,Assets/GameAssets/Serial/Res/Map/Map_30460/Map_30460/sc_e_0136_1
ScenarioFlag1,136,Map_30460,Pyramid of Moore,,Use,Assets/GameAssets/Serial/Res/Map/Map_30460/Map_30460/sc_map_30460
ScenarioFlag1,137,Map_30460,Pyramid of Moore,,Set,Assets/GameAssets/Serial/Res/Map/Map_30460/Map_30460/sc_e_0137_7
ScenarioFlag1,137,Map_20240,Guardian Tree,,Use,Assets/GameAssets/Serial/Res/Map/Map_20240/Map_20240/sc_map_20240
ScenarioFlag1,137,Map_30461_16,Pyramid of Moore - 8F,MSG_ARA_NAME_31,Use,Assets/GameAssets/Serial/Res/Map/Map_30461/Map_30461_16/sc_map_30461_16
ScenarioFlag1,138,Map_20240,Guardian Tree,,Set,Assets/GameAssets/Serial/Res/Map/Map_20240/Map_20240/sc_e_0138_5
ScenarioFlag1,138,Map_20161_1,Moore - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20161/Map_20161_1/sc_npc_20161_1_1
ScenarioFlag1,138,Map_20170,Surgate Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20170/Map_20170/sc_e_0381
ScenarioFlag1,138,Map_20170,Surgate Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20170/Map_20170/sc_map_20170
ScenarioFlag1,138,Map_20170,Surgate Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20170/Map_20170/sc_npc_20170_1
ScenarioFlag1,138,Map_20170,Surgate Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20170/Map_20170/sc_npc_20170_2
ScenarioFlag1,138,Map_20171_1,Surgate Castle - Throne Room,MSG_ARA_NAME_11,Use,Assets/GameAssets/Serial/Res/Map/Map_20171/Map_20171_1/sc_map_20171_1
ScenarioFlag1,138,Map_20171_1,Surgate Castle - Throne Room,MSG_ARA_NAME_11,Use,Assets/GameAssets/Serial/Res/Map/Map_20171/Map_20171_1/sc_npc_20171_1_1
ScenarioFlag1,138,Map_20171_3,Surgate Castle - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_20171/Map_20171_3/sc_npc_20171_3_1
ScenarioFlag1,138,Map_20171_3,Surgate Castle - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_20171/Map_20171_3/sc_npc_20171_3_2
ScenarioFlag1,138,Map_20171_7,Surgate Castle - Library,MSG_ARA_NAME_101,Use,Assets/GameAssets/Serial/Res/Map/Map_20171/Map_20171_7/sc_e_0242
ScenarioFlag1,138,Map_20240,Guardian Tree,,Use,Assets/GameAssets/Serial/Res/Map/Map_20240/Map_20240/sc_map_20240
ScenarioFlag1,138,Map_30021_4,Pirates' Hideout,,Use,Assets/GameAssets/Serial/Res/Map/Map_30021/Map_30021_4/sc_map_30021_4
ScenarioFlag1,138,Map_30110,North Mountain - Mountaintop,,Use,Assets/GameAssets/Serial/Res/Map/Map_30110/Map_30110/sc_map_30110
ScenarioFlag1,139,Map_20010,Tule,,Use,Assets/GameAssets/Serial/Res/Map/Map_20010/Map_20010/sc_npc_20010_6
ScenarioFlag1,139,Map_20011_9,Tule - Zok's House,MSG_MAP_NAME_11,Use,Assets/GameAssets/Serial/Res/Map/Map_20011/Map_20011_9/sc_npc_20011_9_1
ScenarioFlag1,139,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_e_0355
ScenarioFlag1,139,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_e_0357
ScenarioFlag1,139,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_e_0358
ScenarioFlag1,139,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_map_20020
ScenarioFlag1,139,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_npc_20020_5
ScenarioFlag1,139,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_npc_20020_6
ScenarioFlag1,139,Map_20020,Carwen,,Use,Assets/GameAssets/Serial/Res/Map/Map_20020/Map_20020/sc_npc_20020_7
ScenarioFlag1,139,Map_20021_6,Carwen - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_6/sc_npc_20021_6_1
ScenarioFlag1,139,Map_20021_6,Carwen - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_6/sc_npc_20021_6_2
ScenarioFlag1,139,Map_20021_7,Carwen - Pub 2F,,Use,Assets/GameAssets/Serial/Res/Map/Map_20021/Map_20021_7/sc_e_0032
ScenarioFlag1,139,Map_20190,Castle of Bal,,Use,Assets/GameAssets/Serial/Res/Map/Map_20190/Map_20190/sc_map_20190
ScenarioFlag1,139,Map_20201_4,Phantom Village - Rear Entrance,,Use,Assets/GameAssets/Serial/Res/Map/Map_20201/Map_20201_4/sc_e_0278
ScenarioFlag1,140,Map_20121_3,Lix - (BARTZ)'s House,MSG_ARA_NAME_81,Set,Assets/GameAssets/Serial/Res/Map/Map_20121/Map_20121_3/sc_e_0140
ScenarioFlag1,140,Map_20121_3,Lix - (BARTZ)'s House,MSG_ARA_NAME_81,Use,Assets/GameAssets/Serial/Res/Map/Map_20121/Map_20121_3/sc_e_0201
ScenarioFlag1,140,Map_20121_3,Lix - (BARTZ)'s House,MSG_ARA_NAME_81,Use,Assets/GameAssets/Serial/Res/Map/Map_20121/Map_20121_3/sc_map_20121_3
ScenarioFlag1,141,Map_30471_1,Island Shrine,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_30471/Map_30471_1/sc_e_0141_1
ScenarioFlag1,141,Map_30471_1,Island Shrine,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_30471/Map_30471_1/sc_map_30471_1
ScenarioFlag1,141,Map_30471_16,Island Shrine - 7F,MSG_ARA_NAME_30,Use,Assets/GameAssets/Serial/Res/Map/Map_30471/Map_30471_16/sc_map_30471_16
ScenarioFlag1,142,Map_30471_16,Island Shrine - 7F,MSG_ARA_NAME_30,Set,Assets/GameAssets/Serial/Res/Map/Map_30471/Map_30471_16/sc_e_0142_4
ScenarioFlag1,142,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0420
ScenarioFlag1,142,Map_30471_16,Island Shrine - 7F,MSG_ARA_NAME_30,Use,Assets/GameAssets/Serial/Res/Map/Map_30471/Map_30471_16/sc_map_30471_16
ScenarioFlag1,142,Map_30481_1,Fork Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30481/Map_30481_1/sc_map_30481_1
ScenarioFlag1,142,Map_30601_5,Interdimensional Rift,MSG_ARA_NAME_85,Use,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_5/sc_e_0420_1
ScenarioFlag1,143,Map_30481_1,Fork Tower,,Set,Assets/GameAssets/Serial/Res/Map/Map_30481/Map_30481_1/sc_e_0143
ScenarioFlag1,143,Map_30481_1,Fork Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30481/Map_30481_1/sc_e_0143
ScenarioFlag1,143,Map_30481_1,Fork Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30481/Map_30481_1/sc_map_30481_1
ScenarioFlag1,144,Map_30490,Fork Tower - Black Tower,,Set,Assets/GameAssets/Serial/Res/Map/Map_30490/Map_30490/sc_e_0144
ScenarioFlag1,144,Map_30490_1,Fork Tower - Black Tower,,Set,Assets/GameAssets/Serial/Res/Map/Map_30490/Map_30490_1/sc_e_0144
ScenarioFlag1,144,Map_30490_2,Fork Tower - Black Tower,,Set,Assets/GameAssets/Serial/Res/Map/Map_30490/Map_30490_2/sc_e_0144
ScenarioFlag1,144,Map_30490,Fork Tower - Black Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30490/Map_30490/sc_map_30490
ScenarioFlag1,144,Map_30490_1,Fork Tower - Black Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30490/Map_30490_1/sc_map_30490_1
ScenarioFlag1,144,Map_30490_2,Fork Tower - Black Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30490/Map_30490_2/sc_map_30490_2
ScenarioFlag1,144,Map_30500,Fork Tower - White Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30500/Map_30500/sc_map_30500
ScenarioFlag1,144,Map_30500_1,Fork Tower - White Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30500/Map_30500_1/sc_map_30500_1
ScenarioFlag1,144,Map_30500_2,Fork Tower - White Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30500/Map_30500_2/sc_map_30500_2
ScenarioFlag1,145,Map_30491_8,Fork Tower - Black Tower - 9F,MSG_ARA_NAME_32,Set,Assets/GameAssets/Serial/Res/Map/Map_30491/Map_30491_8/sc_e_0444_1
ScenarioFlag1,145,Map_20231_3,Catapult - Living Quarters,MSG_ARA_NAME_91,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_3/sc_e_0146
ScenarioFlag1,145,Map_40038,World Map,,Use,Assets/GameAssets/Serial/Res/Map/Map_40038/Map_40038/sc_e_0162_54
ScenarioFlag1,146,Map_20100,Crescent,,Use,Assets/GameAssets/Serial/Res/Map/Map_20100/Map_20100/sc_map_20100
ScenarioFlag1,146,Map_20231_3,Catapult - Living Quarters,MSG_ARA_NAME_91,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_3/sc_e_0146
ScenarioFlag1,146,Map_20231_4,Catapult - Living Quarters,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_4/sc_20231_3_to_20231_4_2
ScenarioFlag1,146,Map_20231_4,Catapult - Living Quarters,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_4/sc_map_20231_4
ScenarioFlag1,146,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_map_20231_7
ScenarioFlag1,147,Map_30611_1,Great Sea Trench,MSG_ARA_NAME_16,Set,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_1/sc_e_0147_1
ScenarioFlag1,147,Map_30611_1,Great Sea Trench,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_1/sc_map_30611_1
ScenarioFlag1,148,Map_30611_13,Great Sea Trench - B7,MSG_ARA_NAME_22,Set,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_13/sc_e_0148_1
ScenarioFlag1,148,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0420
ScenarioFlag1,148,Map_30601_5,Interdimensional Rift,MSG_ARA_NAME_85,Use,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_5/sc_e_0420_1
ScenarioFlag1,148,Map_30611_13,Great Sea Trench - B7,MSG_ARA_NAME_22,Use,Assets/GameAssets/Serial/Res/Map/Map_30611/Map_30611_13/sc_map_30611_13
ScenarioFlag1,149,Map_30521_1,Istory Falls,,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_1/sc_e_0149_1
ScenarioFlag1,149,Map_30521_1,Istory Falls,,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_1/sc_map_30521_1
ScenarioFlag1,150,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_e_0150
ScenarioFlag1,150,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0420
ScenarioFlag1,150,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_map_30521_9
ScenarioFlag1,150,Map_30601_5,Interdimensional Rift,MSG_ARA_NAME_85,Use,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_5/sc_e_0420_1
ScenarioFlag1,151,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Set,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_e_0151
ScenarioFlag1,151,Map_30521_8,Istory Falls - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_8/sc_e_0321_1
ScenarioFlag1,151,Map_30521_9,Istory Falls - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_30521/Map_30521_9/sc_map_30521_9
ScenarioFlag1,152,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Set,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0152
ScenarioFlag1,152,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0152
ScenarioFlag1,152,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0420
ScenarioFlag1,153,Map_20270,Interdimensional Rift,MSG_ARA_NAME_73,Set,Assets/GameAssets/Serial/Res/Map/Map_20270/Map_20270/sc_e_0153_2
ScenarioFlag1,153,Map_30550,Interdimensional Rift,MSG_ARA_NAME_93,Use,Assets/GameAssets/Serial/Res/Map/Map_30550/Map_30550/sc_map_30550
ScenarioFlag1,154,Map_30550,Interdimensional Rift,MSG_ARA_NAME_93,Set,Assets/GameAssets/Serial/Res/Map/Map_30550/Map_30550/sc_e_0154
ScenarioFlag1,154,Map_30311_4,Kuza, the Sealed Castle - Sealed Room,MSG_MAP_NAME_57,Use,Assets/GameAssets/Serial/Res/Map/Map_30311/Map_30311_4/sc_e_0420
ScenarioFlag1,154,Map_30550,Interdimensional Rift,MSG_ARA_NAME_93,Use,Assets/GameAssets/Serial/Res/Map/Map_30550/Map_30550/sc_map_30550
ScenarioFlag1,156,Map_30581_1,Interdimensional Rift - Library,,Set,Assets/GameAssets/Serial/Res/Map/Map_30581/Map_30581_1/sc_e_0156_1
ScenarioFlag1,156,Map_30581_1,Interdimensional Rift - Library,,Use,Assets/GameAssets/Serial/Res/Map/Map_30581/Map_30581_1/sc_e_0343_1
ScenarioFlag1,156,Map_30581_1,Interdimensional Rift - Library,,Use,Assets/GameAssets/Serial/Res/Map/Map_30581/Map_30581_1/sc_map_30581_1
ScenarioFlag1,157,Map_30591_7,The Rift - Dungeon,,Set,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_7/sc_e_0157_1
ScenarioFlag1,157,Map_30591_7,The Rift - Dungeon,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_7/sc_map_30591_7
ScenarioFlag1,158,Map_30591_10,The Rift - Throne Room,,Set,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_10/sc_e_0158_1
ScenarioFlag1,158,Map_30591_10,The Rift - Throne Room,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_10/sc_map_30591_10
ScenarioFlag1,159,Map_30590,The Rift,,Set,Assets/GameAssets/Serial/Res/Map/Map_30590/Map_30590/sc_e_0159_1
ScenarioFlag1,159,Map_30590_1,The Rift,,Set,Assets/GameAssets/Serial/Res/Map/Map_30590/Map_30590_1/sc_e_0159_1
ScenarioFlag1,159,Map_30590,The Rift,,Use,Assets/GameAssets/Serial/Res/Map/Map_30590/Map_30590/sc_map_30590
ScenarioFlag1,159,Map_30590_1,The Rift,,Use,Assets/GameAssets/Serial/Res/Map/Map_30590/Map_30590_1/sc_map_30590_1
ScenarioFlag1,160,Map_30601_1,Interdimensional Rift,MSG_ARA_NAME_85,Set,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_1/sc_e_0160_1
ScenarioFlag1,160,Map_30601_1,Interdimensional Rift,MSG_ARA_NAME_85,Use,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_1/sc_map_30601_1
ScenarioFlag1,160,Map_30601_4,Interdimensional Rift,MSG_ARA_NAME_85,Use,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_4/sc_e_0352
ScenarioFlag1,161,Map_30601_5,Interdimensional Rift,MSG_ARA_NAME_85,Set,Assets/GameAssets/Serial/Res/Map/Map_30601/Map_30601_5/sc_e_0161_9
ScenarioFlag1,161,Map_20270,Interdimensional Rift,MSG_ARA_NAME_73,Use,Assets/GameAssets/Serial/Res/Map/Map_20270/Map_20270/sc_20270_to_world_3
ScenarioFlag1,161,Map_30550,Interdimensional Rift,MSG_ARA_NAME_93,Use,Assets/GameAssets/Serial/Res/Map/Map_30550/Map_30550/sc_tlp
ScenarioFlag1,161,Map_30551_1,Interdimensional Rift - Ruins,,Use,Assets/GameAssets/Serial/Res/Map/Map_30551/Map_30551_1/sc_tlp
ScenarioFlag1,161,Map_30551_2,Interdimensional Rift - Ruins,,Use,Assets/GameAssets/Serial/Res/Map/Map_30551/Map_30551_2/sc_tlp
ScenarioFlag1,161,Map_30551_3,Interdimensional Rift - Ruins,,Use,Assets/GameAssets/Serial/Res/Map/Map_30551/Map_30551_3/sc_tlp
ScenarioFlag1,161,Map_30551_4,Interdimensional Rift - Ruins,,Use,Assets/GameAssets/Serial/Res/Map/Map_30551/Map_30551_4/sc_tlp
ScenarioFlag1,161,Map_30551_5,Interdimensional Rift - Ruins,,Use,Assets/GameAssets/Serial/Res/Map/Map_30551/Map_30551_5/sc_tlp
ScenarioFlag1,161,Map_30551_6,Interdimensional Rift - Ruins,,Use,Assets/GameAssets/Serial/Res/Map/Map_30551/Map_30551_6/sc_tlp
ScenarioFlag1,161,Map_30551_7,Interdimensional Rift - Ruins,,Use,Assets/GameAssets/Serial/Res/Map/Map_30551/Map_30551_7/sc_tlp
ScenarioFlag1,161,Map_30560,Phantom Village,,Use,Assets/GameAssets/Serial/Res/Map/Map_30560/Map_30560/sc_tlp
ScenarioFlag1,161,Map_30561_1,Phantom Village - B1,,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_1/sc_tlp
ScenarioFlag1,161,Map_30561_2,Phantom Village,MSG_ARA_NAME_03,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_2/sc_tlp
ScenarioFlag1,161,Map_30561_3,Phantom Village,,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_3/sc_tlp
ScenarioFlag1,161,Map_30561_4,Phantom Village,MSG_ARA_NAME_116,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_4/sc_tlp
ScenarioFlag1,161,Map_30561_5,Phantom Village - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_5/sc_tlp
ScenarioFlag1,161,Map_30561_6,Phantom Village - Magic Shop,,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_6/sc_tlp
ScenarioFlag1,161,Map_30561_7,Phantom Village,MSG_ARA_NAME_04,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_7/sc_tlp
ScenarioFlag1,161,Map_30561_8,Phantom Village - Inn,,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_8/sc_tlp
ScenarioFlag1,161,Map_30561_9,Phantom Village - Item Shop,,Use,Assets/GameAssets/Serial/Res/Map/Map_30561/Map_30561_9/sc_tlp
ScenarioFlag1,161,Map_30570,Interdimensional Rift,MSG_ARA_NAME_100,Use,Assets/GameAssets/Serial/Res/Map/Map_30570/Map_30570/sc_tlp
ScenarioFlag1,161,Map_30571_1,Interdimensional Rift - Cave,,Use,Assets/GameAssets/Serial/Res/Map/Map_30571/Map_30571_1/sc_tlp
ScenarioFlag1,161,Map_30571_2,Interdimensional Rift - Cave,,Use,Assets/GameAssets/Serial/Res/Map/Map_30571/Map_30571_2/sc_tlp
ScenarioFlag1,161,Map_30571_3,Interdimensional Rift - Cave,,Use,Assets/GameAssets/Serial/Res/Map/Map_30571/Map_30571_3/sc_tlp
ScenarioFlag1,161,Map_30571_4,Interdimensional Rift - Cave,,Use,Assets/GameAssets/Serial/Res/Map/Map_30571/Map_30571_4/sc_tlp
ScenarioFlag1,161,Map_30571_5,Interdimensional Rift,MSG_ARA_NAME_108,Use,Assets/GameAssets/Serial/Res/Map/Map_30571/Map_30571_5/sc_tlp
ScenarioFlag1,161,Map_30571_7,Interdimensional Rift - Cave,,Use,Assets/GameAssets/Serial/Res/Map/Map_30571/Map_30571_7/sc_tlp
ScenarioFlag1,161,Map_30580,Interdimensional Rift - Tower,,Use,Assets/GameAssets/Serial/Res/Map/Map_30580/Map_30580/sc_tlp
ScenarioFlag1,161,Map_30581_1,Interdimensional Rift - Library,,Use,Assets/GameAssets/Serial/Res/Map/Map_30581/Map_30581_1/sc_tlp
ScenarioFlag1,161,Map_30590,The Rift,,Use,Assets/GameAssets/Serial/Res/Map/Map_30590/Map_30590/sc_tlp
ScenarioFlag1,161,Map_30590_1,The Rift,,Use,Assets/GameAssets/Serial/Res/Map/Map_30590/Map_30590_1/sc_tlp
ScenarioFlag1,161,Map_30591_1,The Rift - 1F,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_1/sc_tlp
ScenarioFlag1,161,Map_30591_10,The Rift - Throne Room,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_10/sc_tlp
ScenarioFlag1,161,Map_30591_11,The Rift - Passage,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_11/sc_tlp
ScenarioFlag1,161,Map_30591_2,The Rift - 1F,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_2/sc_tlp
ScenarioFlag1,161,Map_30591_3,The Rift - 1F,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_3/sc_tlp
ScenarioFlag1,161,Map_30591_4,The Rift - 1F,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_4/sc_tlp
ScenarioFlag1,161,Map_30591_5,The Rift,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_5/sc_tlp
ScenarioFlag1,161,Map_30591_6,The Rift,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_6/sc_tlp
ScenarioFlag1,161,Map_30591_7,The Rift - Dungeon,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_7/sc_tlp
ScenarioFlag1,161,Map_30591_8,The Rift - 1F,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_8/sc_tlp
ScenarioFlag1,161,Map_30591_9,The Rift - 1F,,Use,Assets/GameAssets/Serial/Res/Map/Map_30591/Map_30591_9/sc_tlp
